date,game_mode,region,map,tier,hero,role,pick_rate,win_rate,ban_rate
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,안란,DAMAGE,4.6,55.1,0.9
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,애쉬,DAMAGE,4.4,50.2,0.0
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,에코,DAMAGE,6.2,44.6,0.7
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,엠레,DAMAGE,3.3,42.5,0.2
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,오리사,TANK,9.6,53.2,8.3
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,우양,SUPPORT,7.8,53.8,0.0
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,위도우메이커,DAMAGE,3.0,44.4,1.1
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,윈스턴,TANK,3.5,40.1,0.9
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,일리아리,SUPPORT,4.3,57.4,0.2
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,자리야,TANK,8.6,53.4,35.4
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,정커퀸,TANK,6.3,58.4,1.1
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,정크랫,DAMAGE,4.3,56.9,2.0
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,제트팩 캣,SUPPORT,11.6,54.6,23.4
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,젠야타,SUPPORT,4.5,53.9,2.0
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,주노,SUPPORT,16.8,50.2,0.0
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,캐서디,DAMAGE,31.5,47.3,29.8
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,키리코,SUPPORT,57.3,45.9,14.2
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,토르비욘,DAMAGE,4.1,50.1,0.2
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,트레이서,DAMAGE,20.1,50.0,13.8
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,파라,DAMAGE,8.1,55.0,19.9
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,프레야,DAMAGE,9.2,55.4,15.1
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,한조,DAMAGE,3.3,51.2,0.2
2026-07-20,competitive,Americas,lijiang-tower,Grandmaster,해저드,TANK,7.4,47.9,12.3
2026-07-20,competitive,Americas,busan,All,D.Va,TANK,6.8,46.5,7.3
2026-07-20,competitive,Americas,busan,All,겐지,DAMAGE,12.1,50.5,4.7
2026-07-20,competitive,Americas,busan,All,도미나,TANK,3.6,50.4,8.8
2026-07-20,competitive,Americas,busan,All,둠피스트,TANK,8.2,49.3,20.5
2026-07-20,competitive,Americas,busan,All,라마트라,TANK,8.5,49.7,10.9
2026-07-20,competitive,Americas,busan,All,라이프위버,SUPPORT,12.7,49.1,0.6
2026-07-20,competitive,Americas,busan,All,라인하르트,TANK,13.3,53.1,3.0
2026-07-20,competitive,Americas,busan,All,레킹볼,TANK,4.0,52.3,11.6
2026-07-20,competitive,Americas,busan,All,로드호그,TANK,8.0,48.4,17.9
2026-07-20,competitive,Americas,busan,All,루시우,SUPPORT,6.2,52.9,0.3
2026-07-20,competitive,Americas,busan,All,리퍼,DAMAGE,11.3,49.9,2.9
2026-07-20,competitive,Americas,busan,All,마우가,TANK,7.5,55.0,23.9
2026-07-20,competitive,Americas,busan,All,메르시,SUPPORT,16.4,49.7,7.8
2026-07-20,competitive,Americas,busan,All,메이,DAMAGE,7.9,49.8,5.8
2026-07-20,competitive,Americas,busan,All,모이라,SUPPORT,31.6,51.2,5.1
2026-07-20,competitive,Americas,busan,All,미즈키,SUPPORT,18.9,53.1,11.1
2026-07-20,competitive,Americas,busan,All,바스티온,DAMAGE,10.9,49.0,6.0
2026-07-20,competitive,Americas,busan,All,바티스트,SUPPORT,6.1,46.4,0.2
2026-07-20,competitive,Americas,busan,All,벤데타,DAMAGE,4.4,52.6,4.2
2026-07-20,competitive,Americas,busan,All,벤처,DAMAGE,2.8,50.8,0.6
2026-07-20,competitive,Americas,busan,All,브리기테,SUPPORT,6.5,48.3,0.3
2026-07-20,competitive,Americas,busan,All,소전,DAMAGE,10.0,46.0,1.2
2026-07-20,competitive,Americas,busan,All,솔저: 76,DAMAGE,18.8,51.2,0.6
2026-07-20,competitive,Americas,busan,All,솜브라,DAMAGE,4.2,48.2,39.9
2026-07-20,competitive,Americas,busan,All,시그마,TANK,8.3,46.0,4.9
2026-07-20,competitive,Americas,busan,All,시메트라,DAMAGE,2.5,53.8,3.9
2026-07-20,competitive,Americas,busan,All,시에라,DAMAGE,10.9,49.4,33.5
2026-07-20,competitive,Americas,busan,All,시온,DAMAGE,13.5,50.5,5.5
2026-07-20,competitive,Americas,busan,All,아나,SUPPORT,21.9,46.9,13.1
2026-07-20,competitive,Americas,busan,All,안란,DAMAGE,11.2,51.2,25.7
2026-07-20,competitive,Americas,busan,All,애쉬,DAMAGE,9.5,50.8,1.2
2026-07-20,competitive,Americas,busan,All,에코,DAMAGE,3.5,48.4,0.5
2026-07-20,competitive,Americas,busan,All,엠레,DAMAGE,6.5,49.9,0.4
2026-07-20,competitive,Americas,busan,All,오리사,TANK,10.1,44.1,9.0
2026-07-20,competitive,Americas,busan,All,우양,SUPPORT,5.9,52.2,0.2
2026-07-20,competitive,Americas,busan,All,위도우메이커,DAMAGE,3.8,49.7,5.3
2026-07-20,competitive,Americas,busan,All,윈스턴,TANK,7.0,51.6,5.9
2026-07-20,competitive,Americas,busan,All,일리아리,SUPPORT,3.5,51.2,0.2
2026-07-20,competitive,Americas,busan,All,자리야,TANK,4.9,51.1,54.1
2026-07-20,competitive,Americas,busan,All,정커퀸,TANK,5.5,53.9,0.4
2026-07-20,competitive,Americas,busan,All,정크랫,DAMAGE,7.7,48.2,3.9
2026-07-20,competitive,Americas,busan,All,제트팩 캣,SUPPORT,6.3,52.0,18.6
2026-07-20,competitive,Americas,busan,All,젠야타,SUPPORT,9.8,52.8,2.5
2026-07-20,competitive,Americas,busan,All,주노,SUPPORT,19.8,52.0,0.4
2026-07-20,competitive,Americas,busan,All,캐서디,DAMAGE,20.6,49.0,8.5
2026-07-20,competitive,Americas,busan,All,키리코,SUPPORT,34.5,46.3,5.0
2026-07-20,competitive,Americas,busan,All,토르비욘,DAMAGE,4.0,56.6,0.6
2026-07-20,competitive,Americas,busan,All,트레이서,DAMAGE,8.9,50.1,7.3
2026-07-20,competitive,Americas,busan,All,파라,DAMAGE,3.4,51.6,6.3
2026-07-20,competitive,Americas,busan,All,프레야,DAMAGE,5.1,49.8,1.8
2026-07-20,competitive,Americas,busan,All,한조,DAMAGE,6.7,48.5,1.3
2026-07-20,competitive,Americas,busan,All,해저드,TANK,4.3,53.3,5.2
2026-07-20,competitive,Americas,busan,Bronze,D.Va,TANK,11.9,46.0,4.5
2026-07-20,competitive,Americas,busan,Bronze,겐지,DAMAGE,9.3,54.7,3.0
2026-07-20,competitive,Americas,busan,Bronze,도미나,TANK,5.4,50.4,11.0
2026-07-20,competitive,Americas,busan,Bronze,둠피스트,TANK,4.6,50.5,15.6
2026-07-20,competitive,Americas,busan,Bronze,라마트라,TANK,11.8,51.1,12.4
2026-07-20,competitive,Americas,busan,Bronze,라이프위버,SUPPORT,13.3,48.1,0.5
2026-07-20,competitive,Americas,busan,Bronze,라인하르트,TANK,13.0,55.4,6.9
2026-07-20,competitive,Americas,busan,Bronze,레킹볼,TANK,2.6,51.2,10.0
2026-07-20,competitive,Americas,busan,Bronze,로드호그,TANK,6.3,47.1,8.6
2026-07-20,competitive,Americas,busan,Bronze,루시우,SUPPORT,7.5,54.9,0.2
2026-07-20,competitive,Americas,busan,Bronze,리퍼,DAMAGE,9.1,49.1,3.1
2026-07-20,competitive,Americas,busan,Bronze,마우가,TANK,6.4,52.7,19.1
2026-07-20,competitive,Americas,busan,Bronze,메르시,SUPPORT,22.2,48.4,7.6
2026-07-20,competitive,Americas,busan,Bronze,메이,DAMAGE,9.1,52.9,10.1
2026-07-20,competitive,Americas,busan,Bronze,모이라,SUPPORT,35.8,50.7,13.3
2026-07-20,competitive,Americas,busan,Bronze,미즈키,SUPPORT,20.0,49.1,1.6
2026-07-20,competitive,Americas,busan,Bronze,바스티온,DAMAGE,14.9,48.3,3.2
2026-07-20,competitive,Americas,busan,Bronze,바티스트,SUPPORT,5.1,50.1,0.0
2026-07-20,competitive,Americas,busan,Bronze,벤데타,DAMAGE,4.7,52.6,3.5
2026-07-20,competitive,Americas,busan,Bronze,벤처,DAMAGE,2.0,51.1,0.3
2026-07-20,competitive,Americas,busan,Bronze,브리기테,SUPPORT,4.5,50.1,0.4
2026-07-20,competitive,Americas,busan,Bronze,소전,DAMAGE,10.2,49.0,0.5
2026-07-20,competitive,Americas,busan,Bronze,솔저: 76,DAMAGE,15.2,48.4,0.7
2026-07-20,competitive,Americas,busan,Bronze,솜브라,DAMAGE,3.2,54.5,73.1
2026-07-20,competitive,Americas,busan,Bronze,시그마,TANK,10.7,50.3,5.3
2026-07-20,competitive,Americas,busan,Bronze,시메트라,DAMAGE,3.3,58.8,4.8
2026-07-20,competitive,Americas,busan,Bronze,시에라,DAMAGE,14.5,52.7,47.7
2026-07-20,competitive,Americas,busan,Bronze,시온,DAMAGE,14.4,47.2,7.1
2026-07-20,competitive,Americas,busan,Bronze,아나,SUPPORT,11.8,47.8,6.6
2026-07-20,competitive,Americas,busan,Bronze,안란,DAMAGE,13.8,52.7,26.5
2026-07-20,competitive,Americas,busan,Bronze,애쉬,DAMAGE,8.0,49.7,0.5
2026-07-20,competitive,Americas,busan,Bronze,에코,DAMAGE,4.3,45.5,0.4
2026-07-20,competitive,Americas,busan,Bronze,엠레,DAMAGE,7.1,48.6,0.1
2026-07-20,competitive,Americas,busan,Bronze,오리사,TANK,13.1,42.4,11.3
2026-07-20,competitive,Americas,busan,Bronze,우양,SUPPORT,6.4,50.0,0.0
2026-07-20,competitive,Americas,busan,Bronze,위도우메이커,DAMAGE,4.4,46.4,5.6
2026-07-20,competitive,Americas,busan,Bronze,윈스턴,TANK,4.7,56.5,6.7
2026-07-20,competitive,Americas,busan,Bronze,일리아리,SUPPORT,4.3,49.2,0.0
2026-07-20,competitive,Americas,busan,Bronze,자리야,TANK,3.0,51.7,60.4
2026-07-20,competitive,Americas,busan,Bronze,정커퀸,TANK,3.9,51.7,0.5
2026-07-20,competitive,Americas,busan,Bronze,정크랫,DAMAGE,13.4,45.4,7.0
2026-07-20,competitive,Americas,busan,Bronze,제트팩 캣,SUPPORT,6.9,56.3,27.3
2026-07-20,competitive,Americas,busan,Bronze,젠야타,SUPPORT,8.7,50.8,1.4
2026-07-20,competitive,Americas,busan,Bronze,주노,SUPPORT,25.2,54.9,0.2
2026-07-20,competitive,Americas,busan,Bronze,캐서디,DAMAGE,11.3,49.9,1.0
2026-07-20,competitive,Americas,busan,Bronze,키리코,SUPPORT,28.4,45.4,1.1
2026-07-20,competitive,Americas,busan,Bronze,토르비욘,DAMAGE,5.3,56.6,1.1
2026-07-20,competitive,Americas,busan,Bronze,트레이서,DAMAGE,5.2,51.2,8.1
2026-07-20,competitive,Americas,busan,Bronze,파라,DAMAGE,4.9,52.0,8.0
2026-07-20,competitive,Americas,busan,Bronze,프레야,DAMAGE,5.1,44.7,0.2
2026-07-20,competitive,Americas,busan,Bronze,한조,DAMAGE,7.1,48.3,0.7
2026-07-20,competitive,Americas,busan,Bronze,해저드,TANK,2.6,53.0,0.6
2026-07-20,competitive,Americas,busan,Silver,D.Va,TANK,7.3,46.3,4.1
2026-07-20,competitive,Americas,busan,Silver,겐지,DAMAGE,9.5,51.7,4.3
2026-07-20,competitive,Americas,busan,Silver,도미나,TANK,4.3,45.9,10.7
2026-07-20,competitive,Americas,busan,Silver,둠피스트,TANK,6.2,51.9,17.6
2026-07-20,competitive,Americas,busan,Silver,라마트라,TANK,10.7,50.2,13.8
2026-07-20,competitive,Americas,busan,Silver,라이프위버,SUPPORT,13.8,46.5,0.3
2026-07-20,competitive,Americas,busan,Silver,라인하르트,TANK,13.7,55.3,3.5
2026-07-20,competitive,Americas,busan,Silver,레킹볼,TANK,2.3,52.0,8.7
2026-07-20,competitive,Americas,busan,Silver,로드호그,TANK,7.8,47.5,10.2
2026-07-20,competitive,Americas,busan,Silver,루시우,SUPPORT,6.8,50.1,0.4
2026-07-20,competitive,Americas,busan,Silver,리퍼,DAMAGE,11.0,49.5,2.6
2026-07-20,competitive,Americas,busan,Silver,마우가,TANK,7.8,54.6,22.4
2026-07-20,competitive,Americas,busan,Silver,메르시,SUPPORT,17.5,48.3,6.3
2026-07-20,competitive,Americas,busan,Silver,메이,DAMAGE,10.1,49.4,7.0
2026-07-20,competitive,Americas,busan,Silver,모이라,SUPPORT,38.0,52.7,7.1
2026-07-20,competitive,Americas,busan,Silver,미즈키,SUPPORT,20.0,54.5,4.1
2026-07-20,competitive,Americas,busan,Silver,바스티온,DAMAGE,14.3,50.0,5.9
2026-07-20,competitive,Americas,busan,Silver,바티스트,SUPPORT,6.0,44.4,0.3
2026-07-20,competitive,Americas,busan,Silver,벤데타,DAMAGE,5.1,52.3,5.7
2026-07-20,competitive,Americas,busan,Silver,벤처,DAMAGE,3.0,50.0,0.6
2026-07-20,competitive,Americas,busan,Silver,브리기테,SUPPORT,5.1,48.3,0.2
2026-07-20,competitive,Americas,busan,Silver,소전,DAMAGE,8.8,44.7,0.5
2026-07-20,competitive,Americas,busan,Silver,솔저: 76,DAMAGE,19.5,53.0,0.6
2026-07-20,competitive,Americas,busan,Silver,솜브라,DAMAGE,3.3,45.8,56.9
2026-07-20,competitive,Americas,busan,Silver,시그마,TANK,9.0,45.5,4.9
2026-07-20,competitive,Americas,busan,Silver,시메트라,DAMAGE,2.8,54.4,5.0
2026-07-20,competitive,Americas,busan,Silver,시에라,DAMAGE,13.1,50.2,43.3
2026-07-20,competitive,Americas,busan,Silver,시온,DAMAGE,12.6,49.9,4.8
2026-07-20,competitive,Americas,busan,Silver,아나,SUPPORT,16.4,44.9,11.5
2026-07-20,competitive,Americas,busan,Silver,안란,DAMAGE,12.6,50.6,30.2
2026-07-20,competitive,Americas,busan,Silver,애쉬,DAMAGE,9.3,51.5,0.7
2026-07-20,competitive,Americas,busan,Silver,에코,DAMAGE,3.6,44.8,0.5
2026-07-20,competitive,Americas,busan,Silver,엠레,DAMAGE,6.9,50.2,0.3
2026-07-20,competitive,Americas,busan,Silver,오리사,TANK,12.5,44.9,9.8
2026-07-20,competitive,Americas,busan,Silver,우양,SUPPORT,5.1,54.1,0.2
2026-07-20,competitive,Americas,busan,Silver,위도우메이커,DAMAGE,3.3,48.2,4.2
2026-07-20,competitive,Americas,busan,Silver,윈스턴,TANK,5.7,50.5,7.2
2026-07-20,competitive,Americas,busan,Silver,일리아리,SUPPORT,4.2,49.5,0.2
2026-07-20,competitive,Americas,busan,Silver,자리야,TANK,3.9,53.6,65.6
2026-07-20,competitive,Americas,busan,Silver,정커퀸,TANK,4.9,52.5,0.3
2026-07-20,competitive,Americas,busan,Silver,정크랫,DAMAGE,9.9,45.8,5.6
2026-07-20,competitive,Americas,busan,Silver,제트팩 캣,SUPPORT,6.2,52.7,23.2
2026-07-20,competitive,Americas,busan,Silver,젠야타,SUPPORT,10.1,54.6,1.2
2026-07-20,competitive,Americas,busan,Silver,주노,SUPPORT,20.8,52.3,0.5
2026-07-20,competitive,Americas,busan,Silver,캐서디,DAMAGE,15.4,49.2,3.1
2026-07-20,competitive,Americas,busan,Silver,키리코,SUPPORT,30.1,46.5,2.8
2026-07-20,competitive,Americas,busan,Silver,토르비욘,DAMAGE,4.4,59.1,0.6
2026-07-20,competitive,Americas,busan,Silver,트레이서,DAMAGE,5.9,50.4,5.0
2026-07-20,competitive,Americas,busan,Silver,파라,DAMAGE,3.8,51.1,7.1
2026-07-20,competitive,Americas,busan,Silver,프레야,DAMAGE,4.6,49.4,0.3
2026-07-20,competitive,Americas,busan,Silver,한조,DAMAGE,7.2,48.2,1.1
2026-07-20,competitive,Americas,busan,Silver,해저드,TANK,3.9,53.8,1.9
2026-07-20,competitive,Americas,busan,Gold,D.Va,TANK,6.5,45.5,5.4
2026-07-20,competitive,Americas,busan,Gold,겐지,DAMAGE,11.3,48.8,5.3
2026-07-20,competitive,Americas,busan,Gold,도미나,TANK,3.9,53.9,11.0
2026-07-20,competitive,Americas,busan,Gold,둠피스트,TANK,7.9,49.1,22.6
2026-07-20,competitive,Americas,busan,Gold,라마트라,TANK,8.5,49.8,12.0
2026-07-20,competitive,Americas,busan,Gold,라이프위버,SUPPORT,14.0,49.4,0.5
2026-07-20,competitive,Americas,busan,Gold,라인하르트,TANK,14.6,52.3,2.1
2026-07-20,competitive,Americas,busan,Gold,레킹볼,TANK,3.4,53.4,11.1
2026-07-20,competitive,Americas,busan,Gold,로드호그,TANK,8.5,48.4,16.8
2026-07-20,competitive,Americas,busan,Gold,루시우,SUPPORT,5.6,55.5,0.1
2026-07-20,competitive,Americas,busan,Gold,리퍼,DAMAGE,12.6,51.4,3.0
2026-07-20,competitive,Americas,busan,Gold,마우가,TANK,7.3,54.5,22.5
2026-07-20,competitive,Americas,busan,Gold,메르시,SUPPORT,15.6,51.2,7.8
2026-07-20,competitive,Americas,busan,Gold,메이,DAMAGE,8.0,50.0,5.6
2026-07-20,competitive,Americas,busan,Gold,모이라,SUPPORT,34.1,51.4,4.0
2026-07-20,competitive,Americas,busan,Gold,미즈키,SUPPORT,19.7,53.8,7.5
2026-07-20,competitive,Americas,busan,Gold,바스티온,DAMAGE,11.2,48.5,7.0
2026-07-20,competitive,Americas,busan,Gold,바티스트,SUPPORT,6.7,46.6,0.3
2026-07-20,competitive,Americas,busan,Gold,벤데타,DAMAGE,4.3,51.6,4.7
2026-07-20,competitive,Americas,busan,Gold,벤처,DAMAGE,2.8,50.6,0.7
2026-07-20,competitive,Americas,busan,Gold,브리기테,SUPPORT,5.9,46.8,0.3
2026-07-20,competitive,Americas,busan,Gold,소전,DAMAGE,8.9,44.2,1.0
2026-07-20,competitive,Americas,busan,Gold,솔저: 76,DAMAGE,19.0,51.2,0.7
2026-07-20,competitive,Americas,busan,Gold,솜브라,DAMAGE,4.2,46.2,40.5
2026-07-20,competitive,Americas,busan,Gold,시그마,TANK,8.2,45.4,4.1
2026-07-20,competitive,Americas,busan,Gold,시메트라,DAMAGE,2.3,52.5,4.1
2026-07-20,competitive,Americas,busan,Gold,시에라,DAMAGE,11.7,48.0,36.8
2026-07-20,competitive,Americas,busan,Gold,시온,DAMAGE,12.2,51.1,5.8
2026-07-20,competitive,Americas,busan,Gold,아나,SUPPORT,21.3,47.4,14.3
2026-07-20,competitive,Americas,busan,Gold,안란,DAMAGE,11.6,51.3,28.8
2026-07-20,competitive,Americas,busan,Gold,애쉬,DAMAGE,10.4,51.8,1.2
2026-07-20,competitive,Americas,busan,Gold,에코,DAMAGE,3.5,48.5,0.6
2026-07-20,competitive,Americas,busan,Gold,엠레,DAMAGE,6.4,51.0,0.4
2026-07-20,competitive,Americas,busan,Gold,오리사,TANK,10.2,46.0,9.4
2026-07-20,competitive,Americas,busan,Gold,우양,SUPPORT,5.7,52.7,0.2
2026-07-20,competitive,Americas,busan,Gold,위도우메이커,DAMAGE,3.4,48.8,3.8
2026-07-20,competitive,Americas,busan,Gold,윈스턴,TANK,6.9,52.3,5.5
2026-07-20,competitive,Americas,busan,Gold,일리아리,SUPPORT,3.3,52.6,0.3
2026-07-20,competitive,Americas,busan,Gold,자리야,TANK,4.8,50.8,58.9
2026-07-20,competitive,Americas,busan,Gold,정커퀸,TANK,5.3,54.0,0.4
2026-07-20,competitive,Americas,busan,Gold,정크랫,DAMAGE,7.5,53.1,3.5
2026-07-20,competitive,Americas,busan,Gold,제트팩 캣,SUPPORT,6.0,50.1,17.1
2026-07-20,competitive,Americas,busan,Gold,젠야타,SUPPORT,10.0,51.8,2.5
2026-07-20,competitive,Americas,busan,Gold,주노,SUPPORT,18.8,51.1,0.4
2026-07-20,competitive,Americas,busan,Gold,캐서디,DAMAGE,21.8,48.6,6.7
2026-07-20,competitive,Americas,busan,Gold,키리코,SUPPORT,33.5,45.2,4.7
2026-07-20,competitive,Americas,busan,Gold,토르비욘,DAMAGE,3.8,54.5,0.6
2026-07-20,competitive,Americas,busan,Gold,트레이서,DAMAGE,7.4,51.0,5.9
2026-07-20,competitive,Americas,busan,Gold,파라,DAMAGE,3.8,52.4,6.3
2026-07-20,competitive,Americas,busan,Gold,프레야,DAMAGE,4.8,50.4,1.0
2026-07-20,competitive,Americas,busan,Gold,한조,DAMAGE,7.1,48.6,1.3
2026-07-20,competitive,Americas,busan,Gold,해저드,TANK,4.0,49.9,3.6
2026-07-20,competitive,Americas,busan,Platinum,D.Va,TANK,5.6,46.3,8.5
2026-07-20,competitive,Americas,busan,Platinum,겐지,DAMAGE,13.9,51.2,6.1
2026-07-20,competitive,Americas,busan,Platinum,도미나,TANK,2.8,51.1,7.2
2026-07-20,competitive,Americas,busan,Platinum,둠피스트,TANK,9.3,49.8,25.6
2026-07-20,competitive,Americas,busan,Platinum,라마트라,TANK,7.1,48.9,8.8
2026-07-20,competitive,Americas,busan,Platinum,라이프위버,SUPPORT,12.2,51.7,1.2
2026-07-20,competitive,Americas,busan,Platinum,라인하르트,TANK,13.9,50.8,2.2
2026-07-20,competitive,Americas,busan,Platinum,레킹볼,TANK,5.0,52.1,14.5
2026-07-20,competitive,Americas,busan,Platinum,로드호그,TANK,8.4,48.9,24.9
2026-07-20,competitive,Americas,busan,Platinum,루시우,SUPPORT,4.6,53.4,0.3
2026-07-20,competitive,Americas,busan,Platinum,리퍼,DAMAGE,11.4,49.2,2.5
2026-07-20,competitive,Americas,busan,Platinum,마우가,TANK,7.4,57.6,23.3
2026-07-20,competitive,Americas,busan,Platinum,메르시,SUPPORT,15.3,50.4,8.3
2026-07-20,competitive,Americas,busan,Platinum,메이,DAMAGE,7.1,48.8,4.4
2026-07-20,competitive,Americas,busan,Platinum,모이라,SUPPORT,28.2,50.2,2.7
2026-07-20,competitive,Americas,busan,Platinum,미즈키,SUPPORT,18.0,53.2,14.3
2026-07-20,competitive,Americas,busan,Platinum,바스티온,DAMAGE,8.4,48.7,7.2
2026-07-20,competitive,Americas,busan,Platinum,바티스트,SUPPORT,6.0,47.4,0.3
2026-07-20,competitive,Americas,busan,Platinum,벤데타,DAMAGE,4.2,53.4,3.6
2026-07-20,competitive,Americas,busan,Platinum,벤처,DAMAGE,3.0,53.1,0.5
2026-07-20,competitive,Americas,busan,Platinum,브리기테,SUPPORT,7.3,47.9,0.3
2026-07-20,competitive,Americas,busan,Platinum,소전,DAMAGE,10.2,47.6,1.9
2026-07-20,competitive,Americas,busan,Platinum,솔저: 76,DAMAGE,19.3,49.9,0.6
2026-07-20,competitive,Americas,busan,Platinum,솜브라,DAMAGE,5.1,50.0,25.1
2026-07-20,competitive,Americas,busan,Platinum,시그마,TANK,7.7,44.1,4.3
2026-07-20,competitive,Americas,busan,Platinum,시메트라,DAMAGE,2.4,52.4,3.6
2026-07-20,competitive,Americas,busan,Platinum,시에라,DAMAGE,9.2,49.1,26.9
2026-07-20,competitive,Americas,busan,Platinum,시온,DAMAGE,13.8,50.4,5.2
2026-07-20,competitive,Americas,busan,Platinum,아나,SUPPORT,26.2,46.8,16.1
2026-07-20,competitive,Americas,busan,Platinum,안란,DAMAGE,10.3,50.7,25.2
2026-07-20,competitive,Americas,busan,Platinum,애쉬,DAMAGE,9.5,48.6,2.2
2026-07-20,competitive,Americas,busan,Platinum,에코,DAMAGE,3.2,51.7,0.4
2026-07-20,competitive,Americas,busan,Platinum,엠레,DAMAGE,6.2,51.5,0.5
2026-07-20,competitive,Americas,busan,Platinum,오리사,TANK,8.7,43.3,8.7
2026-07-20,competitive,Americas,busan,Platinum,우양,SUPPORT,5.9,50.9,0.4
2026-07-20,competitive,Americas,busan,Platinum,위도우메이커,DAMAGE,3.6,53.1,5.1
2026-07-20,competitive,Americas,busan,Platinum,윈스턴,TANK,8.0,50.3,5.8
2026-07-20,competitive,Americas,busan,Platinum,일리아리,SUPPORT,3.0,50.8,0.0
2026-07-20,competitive,Americas,busan,Platinum,자리야,TANK,6.0,52.4,46.2
2026-07-20,competitive,Americas,busan,Platinum,정커퀸,TANK,6.2,55.7,0.3
2026-07-20,competitive,Americas,busan,Platinum,정크랫,DAMAGE,5.6,49.5,2.1
2026-07-20,competitive,Americas,busan,Platinum,제트팩 캣,SUPPORT,6.2,50.3,14.8
2026-07-20,competitive,Americas,busan,Platinum,젠야타,SUPPORT,10.6,53.3,3.5
2026-07-20,competitive,Americas,busan,Platinum,주노,SUPPORT,18.3,51.2,0.2
2026-07-20,competitive,Americas,busan,Platinum,캐서디,DAMAGE,25.2,48.9,11.5
2026-07-20,competitive,Americas,busan,Platinum,키리코,SUPPORT,38.0,47.3,6.0
2026-07-20,competitive,Americas,busan,Platinum,토르비욘,DAMAGE,3.8,56.6,0.6
2026-07-20,competitive,Americas,busan,Platinum,트레이서,DAMAGE,10.2,49.0,7.3
2026-07-20,competitive,Americas,busan,Platinum,파라,DAMAGE,2.8,48.8,5.0
2026-07-20,competitive,Americas,busan,Platinum,프레야,DAMAGE,4.6,51.9,2.4
2026-07-20,competitive,Americas,busan,Platinum,한조,DAMAGE,6.8,48.4,1.6
2026-07-20,competitive,Americas,busan,Platinum,해저드,TANK,4.0,54.2,7.3
2026-07-20,competitive,Americas,busan,Diamond,D.Va,TANK,5.0,51.7,13.9
2026-07-20,competitive,Americas,busan,Diamond,겐지,DAMAGE,16.9,48.7,4.7
2026-07-20,competitive,Americas,busan,Diamond,도미나,TANK,1.9,52.8,3.8
2026-07-20,competitive,Americas,busan,Diamond,둠피스트,TANK,12.9,48.5,19.9
2026-07-20,competitive,Americas,busan,Diamond,라마트라,TANK,4.9,46.0,7.0
2026-07-20,competitive,Americas,busan,Diamond,라이프위버,SUPPORT,9.9,50.4,0.7
2026-07-20,competitive,Americas,busan,Diamond,라인하르트,TANK,11.2,51.2,1.6
2026-07-20,competitive,Americas,busan,Diamond,레킹볼,TANK,6.3,52.5,16.1
2026-07-20,competitive,Americas,busan,Diamond,로드호그,TANK,8.6,50.2,31.5
2026-07-20,competitive,Americas,busan,Diamond,루시우,SUPPORT,6.2,53.5,0.1
2026-07-20,competitive,Americas,busan,Diamond,리퍼,DAMAGE,10.7,50.7,3.8
2026-07-20,competitive,Americas,busan,Diamond,마우가,TANK,8.9,55.1,28.7
2026-07-20,competitive,Americas,busan,Diamond,메르시,SUPPORT,14.5,51.0,10.3
2026-07-20,competitive,Americas,busan,Diamond,메이,DAMAGE,4.8,49.0,3.5
2026-07-20,competitive,Americas,busan,Diamond,모이라,SUPPORT,21.5,49.5,1.7
2026-07-20,competitive,Americas,busan,Diamond,미즈키,SUPPORT,16.7,51.5,25.3
2026-07-20,competitive,Americas,busan,Diamond,바스티온,DAMAGE,6.6,47.8,5.5
2026-07-20,competitive,Americas,busan,Diamond,바티스트,SUPPORT,6.1,46.8,0.1
2026-07-20,competitive,Americas,busan,Diamond,벤데타,DAMAGE,3.8,57.9,2.4
2026-07-20,competitive,Americas,busan,Diamond,벤처,DAMAGE,2.8,45.8,0.6
2026-07-20,competitive,Americas,busan,Diamond,브리기테,SUPPORT,8.7,50.8,0.4
2026-07-20,competitive,Americas,busan,Diamond,소전,DAMAGE,12.0,47.9,2.6
2026-07-20,competitive,Americas,busan,Diamond,솔저: 76,DAMAGE,18.9,52.7,0.3
2026-07-20,competitive,Americas,busan,Diamond,솜브라,DAMAGE,5.1,47.2,11.0
