date,game_mode,region,map,tier,hero,role,pick_rate,win_rate,ban_rate
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,라인하르트,TANK,4.0,64.8,3.6
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,레킹볼,TANK,3.9,23.6,5.5
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,로드호그,TANK,6.3,17.1,10.9
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,루시우,SUPPORT,5.9,37.1,7.3
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,리퍼,DAMAGE,11.8,36.6,3.6
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,마우가,TANK,8.6,37.8,23.6
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,메르시,SUPPORT,19.0,42.1,16.4
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,메이,DAMAGE,2.0,26.8,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,모이라,SUPPORT,2.9,44.6,1.8
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,미즈키,SUPPORT,2.3,97.3,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,바스티온,DAMAGE,5.3,99.2,12.7
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,바티스트,SUPPORT,12.0,44.9,5.5
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,벤데타,DAMAGE,1.7,75.0,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,벤처,DAMAGE,0.8,43.6,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,브리기테,SUPPORT,12.9,54.2,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,소전,DAMAGE,23.4,58.6,1.8
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,솔저: 76,DAMAGE,9.9,50.4,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,솜브라,DAMAGE,2.2,59.2,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,시그마,TANK,20.7,50.5,7.3
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,시메트라,DAMAGE,6.2,72.4,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,시에라,DAMAGE,3.2,54.3,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,아나,SUPPORT,38.8,55.9,20.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,안란,DAMAGE,2.1,79.5,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,애쉬,DAMAGE,12.5,51.8,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,에코,DAMAGE,11.7,58.6,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,엠레,DAMAGE,14.6,57.2,9.1
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,오리사,TANK,9.3,70.9,3.6
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,우양,SUPPORT,12.9,50.0,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,위도우메이커,DAMAGE,9.9,13.3,16.4
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,윈스턴,TANK,8.4,66.3,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,일리아리,SUPPORT,20.3,60.2,16.4
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,자리야,TANK,11.4,33.5,30.9
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,정커퀸,TANK,2.9,83.5,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,정크랫,DAMAGE,9.4,38.1,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,제트팩 캣,SUPPORT,3.9,45.4,41.8
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,젠야타,SUPPORT,7.5,43.2,1.8
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,주노,SUPPORT,11.9,56.3,1.8
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,캐서디,DAMAGE,15.9,43.0,7.3
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,키리코,SUPPORT,44.2,43.4,12.7
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,토르비욘,DAMAGE,7.2,30.5,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,트레이서,DAMAGE,15.4,41.8,21.8
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,파라,DAMAGE,7.5,72.4,16.4
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,프레야,DAMAGE,8.2,37.5,5.5
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,한조,DAMAGE,5.7,51.4,0.0
2026-05-17,competitive,Americas,shambali-monastery,Grandmaster,해저드,TANK,7.5,65.4,29.1
2026-05-17,competitive,Americas,circuit-royal,All,D.Va,TANK,5.6,44.4,11.7
2026-05-17,competitive,Americas,circuit-royal,All,겐지,DAMAGE,9.9,52.0,4.4
2026-05-17,competitive,Americas,circuit-royal,All,도미나,TANK,8.2,54.8,23.3
2026-05-17,competitive,Americas,circuit-royal,All,둠피스트,TANK,4.9,52.3,15.8
2026-05-17,competitive,Americas,circuit-royal,All,라마트라,TANK,10.8,49.1,7.4
2026-05-17,competitive,Americas,circuit-royal,All,라이프위버,SUPPORT,15.0,50.5,0.6
2026-05-17,competitive,Americas,circuit-royal,All,라인하르트,TANK,10.0,52.7,1.6
2026-05-17,competitive,Americas,circuit-royal,All,레킹볼,TANK,2.6,51.3,9.6
2026-05-17,competitive,Americas,circuit-royal,All,로드호그,TANK,5.8,44.8,12.0
2026-05-17,competitive,Americas,circuit-royal,All,루시우,SUPPORT,3.7,44.3,0.3
2026-05-17,competitive,Americas,circuit-royal,All,리퍼,DAMAGE,9.0,49.7,2.8
2026-05-17,competitive,Americas,circuit-royal,All,마우가,TANK,6.4,47.2,9.7
2026-05-17,competitive,Americas,circuit-royal,All,메르시,SUPPORT,21.5,54.2,7.7
2026-05-17,competitive,Americas,circuit-royal,All,메이,DAMAGE,7.8,49.8,2.3
2026-05-17,competitive,Americas,circuit-royal,All,모이라,SUPPORT,21.8,45.3,2.8
2026-05-17,competitive,Americas,circuit-royal,All,미즈키,SUPPORT,11.2,52.1,1.6
2026-05-17,competitive,Americas,circuit-royal,All,바스티온,DAMAGE,16.1,49.7,4.8
2026-05-17,competitive,Americas,circuit-royal,All,바티스트,SUPPORT,7.9,46.3,0.2
2026-05-17,competitive,Americas,circuit-royal,All,벤데타,DAMAGE,2.2,49.7,16.6
2026-05-17,competitive,Americas,circuit-royal,All,벤처,DAMAGE,2.3,50.5,0.8
2026-05-17,competitive,Americas,circuit-royal,All,브리기테,SUPPORT,3.5,48.3,0.1
2026-05-17,competitive,Americas,circuit-royal,All,소전,DAMAGE,12.7,44.2,1.4
2026-05-17,competitive,Americas,circuit-royal,All,솔저: 76,DAMAGE,18.3,49.1,0.4
2026-05-17,competitive,Americas,circuit-royal,All,솜브라,DAMAGE,2.8,44.5,32.6
2026-05-17,competitive,Americas,circuit-royal,All,시그마,TANK,16.9,55.3,10.3
2026-05-17,competitive,Americas,circuit-royal,All,시메트라,DAMAGE,2.4,48.8,2.5
2026-05-17,competitive,Americas,circuit-royal,All,시에라,DAMAGE,17.8,52.7,43.6
2026-05-17,competitive,Americas,circuit-royal,All,아나,SUPPORT,32.7,49.1,9.4
2026-05-17,competitive,Americas,circuit-royal,All,안란,DAMAGE,7.6,51.9,14.0
2026-05-17,competitive,Americas,circuit-royal,All,애쉬,DAMAGE,16.9,54.2,2.3
2026-05-17,competitive,Americas,circuit-royal,All,에코,DAMAGE,4.8,50.5,0.6
2026-05-17,competitive,Americas,circuit-royal,All,엠레,DAMAGE,14.4,49.0,2.2
2026-05-17,competitive,Americas,circuit-royal,All,오리사,TANK,11.4,46.5,6.3
2026-05-17,competitive,Americas,circuit-royal,All,우양,SUPPORT,6.8,51.9,0.2
2026-05-17,competitive,Americas,circuit-royal,All,위도우메이커,DAMAGE,6.6,53.5,16.3
2026-05-17,competitive,Americas,circuit-royal,All,윈스턴,TANK,5.4,46.1,6.4
2026-05-17,competitive,Americas,circuit-royal,All,일리아리,SUPPORT,8.9,49.5,1.2
2026-05-17,competitive,Americas,circuit-royal,All,자리야,TANK,5.6,47.6,44.6
2026-05-17,competitive,Americas,circuit-royal,All,정커퀸,TANK,3.7,50.5,0.4
2026-05-17,competitive,Americas,circuit-royal,All,정크랫,DAMAGE,8.4,49.1,1.8
2026-05-17,competitive,Americas,circuit-royal,All,제트팩 캣,SUPPORT,3.5,50.9,27.3
2026-05-17,competitive,Americas,circuit-royal,All,젠야타,SUPPORT,12.8,54.3,2.6
2026-05-17,competitive,Americas,circuit-royal,All,주노,SUPPORT,18.3,52.5,0.3
2026-05-17,competitive,Americas,circuit-royal,All,캐서디,DAMAGE,13.3,47.6,3.8
2026-05-17,competitive,Americas,circuit-royal,All,키리코,SUPPORT,32.4,47.9,4.0
2026-05-17,competitive,Americas,circuit-royal,All,토르비욘,DAMAGE,4.9,50.5,0.6
2026-05-17,competitive,Americas,circuit-royal,All,트레이서,DAMAGE,4.2,47.8,5.7
2026-05-17,competitive,Americas,circuit-royal,All,파라,DAMAGE,4.2,50.9,4.7
2026-05-17,competitive,Americas,circuit-royal,All,프레야,DAMAGE,4.6,50.4,0.9
2026-05-17,competitive,Americas,circuit-royal,All,한조,DAMAGE,8.6,51.0,1.4
2026-05-17,competitive,Americas,circuit-royal,All,해저드,TANK,2.8,51.4,7.3
2026-05-17,competitive,Americas,circuit-royal,Bronze,D.Va,TANK,10.7,48.0,5.2
2026-05-17,competitive,Americas,circuit-royal,Bronze,겐지,DAMAGE,6.6,57.5,4.3
2026-05-17,competitive,Americas,circuit-royal,Bronze,도미나,TANK,9.1,48.7,20.6
2026-05-17,competitive,Americas,circuit-royal,Bronze,둠피스트,TANK,2.6,57.3,10.1
2026-05-17,competitive,Americas,circuit-royal,Bronze,라마트라,TANK,12.5,47.0,10.2
2026-05-17,competitive,Americas,circuit-royal,Bronze,라이프위버,SUPPORT,15.6,52.4,0.2
2026-05-17,competitive,Americas,circuit-royal,Bronze,라인하르트,TANK,9.9,59.8,5.3
2026-05-17,competitive,Americas,circuit-royal,Bronze,레킹볼,TANK,1.7,46.9,8.4
2026-05-17,competitive,Americas,circuit-royal,Bronze,로드호그,TANK,4.9,46.3,8.2
2026-05-17,competitive,Americas,circuit-royal,Bronze,루시우,SUPPORT,6.3,46.9,0.4
2026-05-17,competitive,Americas,circuit-royal,Bronze,리퍼,DAMAGE,8.4,53.8,4.9
2026-05-17,competitive,Americas,circuit-royal,Bronze,마우가,TANK,6.8,44.3,12.8
2026-05-17,competitive,Americas,circuit-royal,Bronze,메르시,SUPPORT,24.9,50.4,6.5
2026-05-17,competitive,Americas,circuit-royal,Bronze,메이,DAMAGE,7.5,48.3,3.1
2026-05-17,competitive,Americas,circuit-royal,Bronze,모이라,SUPPORT,31.4,43.9,7.3
2026-05-17,competitive,Americas,circuit-royal,Bronze,미즈키,SUPPORT,15.5,59.0,0.6
2026-05-17,competitive,Americas,circuit-royal,Bronze,바스티온,DAMAGE,22.1,50.0,3.0
2026-05-17,competitive,Americas,circuit-royal,Bronze,바티스트,SUPPORT,5.5,40.3,0.1
2026-05-17,competitive,Americas,circuit-royal,Bronze,벤데타,DAMAGE,4.1,50.0,16.0
2026-05-17,competitive,Americas,circuit-royal,Bronze,벤처,DAMAGE,2.8,42.0,0.8
2026-05-17,competitive,Americas,circuit-royal,Bronze,브리기테,SUPPORT,2.9,47.3,0.2
2026-05-17,competitive,Americas,circuit-royal,Bronze,소전,DAMAGE,11.6,45.4,1.0
2026-05-17,competitive,Americas,circuit-royal,Bronze,솔저: 76,DAMAGE,17.5,47.6,0.2
2026-05-17,competitive,Americas,circuit-royal,Bronze,솜브라,DAMAGE,2.6,35.0,58.2
2026-05-17,competitive,Americas,circuit-royal,Bronze,시그마,TANK,13.7,59.7,6.0
2026-05-17,competitive,Americas,circuit-royal,Bronze,시메트라,DAMAGE,2.4,50.1,3.5
2026-05-17,competitive,Americas,circuit-royal,Bronze,시에라,DAMAGE,20.3,51.4,51.6
2026-05-17,competitive,Americas,circuit-royal,Bronze,아나,SUPPORT,16.0,46.2,5.9
2026-05-17,competitive,Americas,circuit-royal,Bronze,안란,DAMAGE,10.9,52.7,14.9
2026-05-17,competitive,Americas,circuit-royal,Bronze,애쉬,DAMAGE,10.2,51.2,0.7
2026-05-17,competitive,Americas,circuit-royal,Bronze,에코,DAMAGE,4.8,49.7,0.4
2026-05-17,competitive,Americas,circuit-royal,Bronze,엠레,DAMAGE,11.4,50.7,1.0
2026-05-17,competitive,Americas,circuit-royal,Bronze,오리사,TANK,15.3,40.4,8.1
2026-05-17,competitive,Americas,circuit-royal,Bronze,우양,SUPPORT,6.8,54.6,0.2
2026-05-17,competitive,Americas,circuit-royal,Bronze,위도우메이커,DAMAGE,5.9,49.9,4.1
2026-05-17,competitive,Americas,circuit-royal,Bronze,윈스턴,TANK,3.6,42.7,5.1
2026-05-17,competitive,Americas,circuit-royal,Bronze,일리아리,SUPPORT,7.9,46.1,0.8
2026-05-17,competitive,Americas,circuit-royal,Bronze,자리야,TANK,3.1,53.7,46.1
2026-05-17,competitive,Americas,circuit-royal,Bronze,정커퀸,TANK,3.3,52.5,0.5
2026-05-17,competitive,Americas,circuit-royal,Bronze,정크랫,DAMAGE,12.6,50.3,4.5
2026-05-17,competitive,Americas,circuit-royal,Bronze,제트팩 캣,SUPPORT,3.3,52.4,36.7
2026-05-17,competitive,Americas,circuit-royal,Bronze,젠야타,SUPPORT,11.7,59.6,1.4
2026-05-17,competitive,Americas,circuit-royal,Bronze,주노,SUPPORT,24.1,47.6,0.8
2026-05-17,competitive,Americas,circuit-royal,Bronze,캐서디,DAMAGE,9.9,51.4,0.7
2026-05-17,competitive,Americas,circuit-royal,Bronze,키리코,SUPPORT,28.1,51.1,1.4
2026-05-17,competitive,Americas,circuit-royal,Bronze,토르비욘,DAMAGE,7.0,45.8,0.6
2026-05-17,competitive,Americas,circuit-royal,Bronze,트레이서,DAMAGE,3.7,55.6,6.3
2026-05-17,competitive,Americas,circuit-royal,Bronze,파라,DAMAGE,5.7,47.7,4.7
2026-05-17,competitive,Americas,circuit-royal,Bronze,프레야,DAMAGE,3.2,51.6,0.4
2026-05-17,competitive,Americas,circuit-royal,Bronze,한조,DAMAGE,8.7,51.9,0.4
2026-05-17,competitive,Americas,circuit-royal,Bronze,해저드,TANK,2.9,60.8,2.0
2026-05-17,competitive,Americas,circuit-royal,Silver,D.Va,TANK,6.8,42.0,6.1
2026-05-17,competitive,Americas,circuit-royal,Silver,겐지,DAMAGE,7.9,53.0,3.0
2026-05-17,competitive,Americas,circuit-royal,Silver,도미나,TANK,7.9,55.1,26.7
2026-05-17,competitive,Americas,circuit-royal,Silver,둠피스트,TANK,3.5,53.6,13.2
2026-05-17,competitive,Americas,circuit-royal,Silver,라마트라,TANK,12.5,50.4,9.8
2026-05-17,competitive,Americas,circuit-royal,Silver,라이프위버,SUPPORT,15.1,50.7,0.3
2026-05-17,competitive,Americas,circuit-royal,Silver,라인하르트,TANK,11.6,51.2,1.7
2026-05-17,competitive,Americas,circuit-royal,Silver,레킹볼,TANK,1.9,53.5,7.7
2026-05-17,competitive,Americas,circuit-royal,Silver,로드호그,TANK,5.1,40.3,7.4
2026-05-17,competitive,Americas,circuit-royal,Silver,루시우,SUPPORT,5.5,41.8,0.3
2026-05-17,competitive,Americas,circuit-royal,Silver,리퍼,DAMAGE,10.4,49.9,3.1
2026-05-17,competitive,Americas,circuit-royal,Silver,마우가,TANK,7.2,48.2,10.1
2026-05-17,competitive,Americas,circuit-royal,Silver,메르시,SUPPORT,21.8,50.9,5.1
2026-05-17,competitive,Americas,circuit-royal,Silver,메이,DAMAGE,8.4,49.7,2.9
2026-05-17,competitive,Americas,circuit-royal,Silver,모이라,SUPPORT,29.4,46.1,4.7
2026-05-17,competitive,Americas,circuit-royal,Silver,미즈키,SUPPORT,14.3,55.2,1.0
2026-05-17,competitive,Americas,circuit-royal,Silver,바스티온,DAMAGE,19.4,49.5,4.6
2026-05-17,competitive,Americas,circuit-royal,Silver,바티스트,SUPPORT,6.3,44.4,0.1
2026-05-17,competitive,Americas,circuit-royal,Silver,벤데타,DAMAGE,2.9,53.9,19.3
2026-05-17,competitive,Americas,circuit-royal,Silver,벤처,DAMAGE,2.6,51.6,0.6
2026-05-17,competitive,Americas,circuit-royal,Silver,브리기테,SUPPORT,3.6,45.9,0.1
2026-05-17,competitive,Americas,circuit-royal,Silver,소전,DAMAGE,11.1,43.7,0.5
2026-05-17,competitive,Americas,circuit-royal,Silver,솔저: 76,DAMAGE,18.7,48.7,0.5
2026-05-17,competitive,Americas,circuit-royal,Silver,솜브라,DAMAGE,2.7,45.9,49.0
2026-05-17,competitive,Americas,circuit-royal,Silver,시그마,TANK,15.1,54.7,6.1
2026-05-17,competitive,Americas,circuit-royal,Silver,시메트라,DAMAGE,3.1,51.5,3.1
2026-05-17,competitive,Americas,circuit-royal,Silver,시에라,DAMAGE,18.9,51.9,51.6
2026-05-17,competitive,Americas,circuit-royal,Silver,아나,SUPPORT,22.6,50.7,7.8
2026-05-17,competitive,Americas,circuit-royal,Silver,안란,DAMAGE,9.6,51.4,15.6
2026-05-17,competitive,Americas,circuit-royal,Silver,애쉬,DAMAGE,13.6,54.0,1.0
2026-05-17,competitive,Americas,circuit-royal,Silver,에코,DAMAGE,4.4,50.7,0.8
2026-05-17,competitive,Americas,circuit-royal,Silver,엠레,DAMAGE,11.6,47.9,1.3
2026-05-17,competitive,Americas,circuit-royal,Silver,오리사,TANK,13.7,48.0,7.3
2026-05-17,competitive,Americas,circuit-royal,Silver,우양,SUPPORT,6.5,54.8,0.2
2026-05-17,competitive,Americas,circuit-royal,Silver,위도우메이커,DAMAGE,5.1,55.5,5.7
2026-05-17,competitive,Americas,circuit-royal,Silver,윈스턴,TANK,4.6,52.1,7.0
2026-05-17,competitive,Americas,circuit-royal,Silver,일리아리,SUPPORT,8.5,50.0,0.3
2026-05-17,competitive,Americas,circuit-royal,Silver,자리야,TANK,4.4,48.7,54.2
2026-05-17,competitive,Americas,circuit-royal,Silver,정커퀸,TANK,3.4,49.0,0.4
2026-05-17,competitive,Americas,circuit-royal,Silver,정크랫,DAMAGE,12.2,48.0,2.5
2026-05-17,competitive,Americas,circuit-royal,Silver,제트팩 캣,SUPPORT,3.7,45.5,32.6
2026-05-17,competitive,Americas,circuit-royal,Silver,젠야타,SUPPORT,12.3,54.0,1.6
2026-05-17,competitive,Americas,circuit-royal,Silver,주노,SUPPORT,19.0,50.9,0.5
2026-05-17,competitive,Americas,circuit-royal,Silver,캐서디,DAMAGE,11.7,48.1,1.5
2026-05-17,competitive,Americas,circuit-royal,Silver,키리코,SUPPORT,31.3,50.0,2.4
2026-05-17,competitive,Americas,circuit-royal,Silver,토르비욘,DAMAGE,5.5,53.1,0.7
2026-05-17,competitive,Americas,circuit-royal,Silver,트레이서,DAMAGE,3.6,46.9,4.1
2026-05-17,competitive,Americas,circuit-royal,Silver,파라,DAMAGE,5.1,51.9,5.6
2026-05-17,competitive,Americas,circuit-royal,Silver,프레야,DAMAGE,3.8,50.9,0.5
2026-05-17,competitive,Americas,circuit-royal,Silver,한조,DAMAGE,7.7,49.9,0.6
2026-05-17,competitive,Americas,circuit-royal,Silver,해저드,TANK,2.2,51.8,2.5
2026-05-17,competitive,Americas,circuit-royal,Gold,D.Va,TANK,5.8,47.0,7.0
2026-05-17,competitive,Americas,circuit-royal,Gold,겐지,DAMAGE,8.6,49.4,4.1
2026-05-17,competitive,Americas,circuit-royal,Gold,도미나,TANK,7.8,54.3,26.8
2026-05-17,competitive,Americas,circuit-royal,Gold,둠피스트,TANK,4.6,56.0,15.1
2026-05-17,competitive,Americas,circuit-royal,Gold,라마트라,TANK,11.2,47.7,8.4
2026-05-17,competitive,Americas,circuit-royal,Gold,라이프위버,SUPPORT,15.6,50.0,0.4
2026-05-17,competitive,Americas,circuit-royal,Gold,라인하르트,TANK,10.5,53.0,1.6
2026-05-17,competitive,Americas,circuit-royal,Gold,레킹볼,TANK,2.1,51.5,9.0
2026-05-17,competitive,Americas,circuit-royal,Gold,로드호그,TANK,6.3,46.2,11.2
2026-05-17,competitive,Americas,circuit-royal,Gold,루시우,SUPPORT,3.5,48.8,0.2
2026-05-17,competitive,Americas,circuit-royal,Gold,리퍼,DAMAGE,10.0,49.3,2.6
2026-05-17,competitive,Americas,circuit-royal,Gold,마우가,TANK,6.5,46.2,9.3
2026-05-17,competitive,Americas,circuit-royal,Gold,메르시,SUPPORT,21.7,54.7,6.4
2026-05-17,competitive,Americas,circuit-royal,Gold,메이,DAMAGE,9.0,51.1,3.0
2026-05-17,competitive,Americas,circuit-royal,Gold,모이라,SUPPORT,24.8,46.5,2.5
2026-05-17,competitive,Americas,circuit-royal,Gold,미즈키,SUPPORT,12.0,50.2,1.5
2026-05-17,competitive,Americas,circuit-royal,Gold,바스티온,DAMAGE,16.9,50.7,5.0
2026-05-17,competitive,Americas,circuit-royal,Gold,바티스트,SUPPORT,7.7,46.3,0.1
2026-05-17,competitive,Americas,circuit-royal,Gold,벤데타,DAMAGE,2.4,44.5,19.1
2026-05-17,competitive,Americas,circuit-royal,Gold,벤처,DAMAGE,2.3,45.7,0.9
2026-05-17,competitive,Americas,circuit-royal,Gold,브리기테,SUPPORT,3.3,49.3,0.1
2026-05-17,competitive,Americas,circuit-royal,Gold,소전,DAMAGE,11.1,41.6,1.1
2026-05-17,competitive,Americas,circuit-royal,Gold,솔저: 76,DAMAGE,19.7,49.5,0.6
2026-05-17,competitive,Americas,circuit-royal,Gold,솜브라,DAMAGE,2.9,42.5,36.5
2026-05-17,competitive,Americas,circuit-royal,Gold,시그마,TANK,16.1,55.5,8.2
2026-05-17,competitive,Americas,circuit-royal,Gold,시메트라,DAMAGE,2.6,46.3,3.0
2026-05-17,competitive,Americas,circuit-royal,Gold,시에라,DAMAGE,18.1,55.4,48.1
2026-05-17,competitive,Americas,circuit-royal,Gold,아나,SUPPORT,30.5,48.9,10.7
2026-05-17,competitive,Americas,circuit-royal,Gold,안란,DAMAGE,8.4,52.5,16.7
2026-05-17,competitive,Americas,circuit-royal,Gold,애쉬,DAMAGE,16.4,53.9,2.3
2026-05-17,competitive,Americas,circuit-royal,Gold,에코,DAMAGE,4.4,49.1,0.4
2026-05-17,competitive,Americas,circuit-royal,Gold,엠레,DAMAGE,13.6,49.0,1.1
2026-05-17,competitive,Americas,circuit-royal,Gold,오리사,TANK,12.1,44.7,7.0
2026-05-17,competitive,Americas,circuit-royal,Gold,우양,SUPPORT,6.4,49.6,0.2
2026-05-17,competitive,Americas,circuit-royal,Gold,위도우메이커,DAMAGE,5.9,51.7,8.7
2026-05-17,competitive,Americas,circuit-royal,Gold,윈스턴,TANK,5.2,47.7,7.4
2026-05-17,competitive,Americas,circuit-royal,Gold,일리아리,SUPPORT,8.2,48.5,0.6
2026-05-17,competitive,Americas,circuit-royal,Gold,자리야,TANK,5.2,47.5,52.3
2026-05-17,competitive,Americas,circuit-royal,Gold,정커퀸,TANK,4.0,50.4,0.3
2026-05-17,competitive,Americas,circuit-royal,Gold,정크랫,DAMAGE,9.3,48.9,1.9
2026-05-17,competitive,Americas,circuit-royal,Gold,제트팩 캣,SUPPORT,3.5,51.0,26.2
2026-05-17,competitive,Americas,circuit-royal,Gold,젠야타,SUPPORT,11.9,52.8,2.2
2026-05-17,competitive,Americas,circuit-royal,Gold,주노,SUPPORT,17.5,52.9,0.1
2026-05-17,competitive,Americas,circuit-royal,Gold,캐서디,DAMAGE,13.2,46.6,3.1
2026-05-17,competitive,Americas,circuit-royal,Gold,키리코,SUPPORT,33.5,48.9,3.5
2026-05-17,competitive,Americas,circuit-royal,Gold,토르비욘,DAMAGE,5.1,53.5,0.5
2026-05-17,competitive,Americas,circuit-royal,Gold,트레이서,DAMAGE,3.8,48.8,4.5
2026-05-17,competitive,Americas,circuit-royal,Gold,파라,DAMAGE,3.8,51.1,5.0
2026-05-17,competitive,Americas,circuit-royal,Gold,프레야,DAMAGE,4.1,50.3,0.8
2026-05-17,competitive,Americas,circuit-royal,Gold,한조,DAMAGE,8.3,54.8,1.3
2026-05-17,competitive,Americas,circuit-royal,Gold,해저드,TANK,2.8,51.3,4.4
2026-05-17,competitive,Americas,circuit-royal,Platinum,D.Va,TANK,4.9,45.7,14.3
2026-05-17,competitive,Americas,circuit-royal,Platinum,겐지,DAMAGE,11.5,53.1,5.9
2026-05-17,competitive,Americas,circuit-royal,Platinum,도미나,TANK,8.6,54.9,22.2
2026-05-17,competitive,Americas,circuit-royal,Platinum,둠피스트,TANK,5.6,50.9,20.5
2026-05-17,competitive,Americas,circuit-royal,Platinum,라마트라,TANK,9.9,49.6,5.5
2026-05-17,competitive,Americas,circuit-royal,Platinum,라이프위버,SUPPORT,15.3,51.6,0.6
2026-05-17,competitive,Americas,circuit-royal,Platinum,라인하르트,TANK,9.0,51.8,1.1
2026-05-17,competitive,Americas,circuit-royal,Platinum,레킹볼,TANK,3.1,52.8,12.2
2026-05-17,competitive,Americas,circuit-royal,Platinum,로드호그,TANK,6.3,48.0,16.1
2026-05-17,competitive,Americas,circuit-royal,Platinum,루시우,SUPPORT,2.8,38.8,0.2
2026-05-17,competitive,Americas,circuit-royal,Platinum,리퍼,DAMAGE,8.9,49.1,2.7
2026-05-17,competitive,Americas,circuit-royal,Platinum,마우가,TANK,6.1,48.9,9.3
2026-05-17,competitive,Americas,circuit-royal,Platinum,메르시,SUPPORT,20.5,55.8,9.2
2026-05-17,competitive,Americas,circuit-royal,Platinum,메이,DAMAGE,7.4,46.3,1.9
2026-05-17,competitive,Americas,circuit-royal,Platinum,모이라,SUPPORT,18.5,44.0,1.5
2026-05-17,competitive,Americas,circuit-royal,Platinum,미즈키,SUPPORT,9.6,49.2,2.0
2026-05-17,competitive,Americas,circuit-royal,Platinum,바스티온,DAMAGE,14.4,48.5,4.6
2026-05-17,competitive,Americas,circuit-royal,Platinum,바티스트,SUPPORT,8.7,47.4,0.2
2026-05-17,competitive,Americas,circuit-royal,Platinum,벤데타,DAMAGE,1.6,50.8,16.5
2026-05-17,competitive,Americas,circuit-royal,Platinum,벤처,DAMAGE,2.2,54.4,0.9
2026-05-17,competitive,Americas,circuit-royal,Platinum,브리기테,SUPPORT,3.6,48.1,0.0
2026-05-17,competitive,Americas,circuit-royal,Platinum,소전,DAMAGE,12.4,43.6,1.6
2026-05-17,competitive,Americas,circuit-royal,Platinum,솔저: 76,DAMAGE,18.3,49.6,0.4
2026-05-17,competitive,Americas,circuit-royal,Platinum,솜브라,DAMAGE,3.1,45.8,22.0
2026-05-17,competitive,Americas,circuit-royal,Platinum,시그마,TANK,17.3,54.1,10.4
2026-05-17,competitive,Americas,circuit-royal,Platinum,시메트라,DAMAGE,2.1,49.0,2.1
2026-05-17,competitive,Americas,circuit-royal,Platinum,시에라,DAMAGE,18.0,53.5,41.1
2026-05-17,competitive,Americas,circuit-royal,Platinum,아나,SUPPORT,38.1,48.4,10.2
2026-05-17,competitive,Americas,circuit-royal,Platinum,안란,DAMAGE,6.6,54.5,13.8
2026-05-17,competitive,Americas,circuit-royal,Platinum,애쉬,DAMAGE,18.6,54.2,3.4
2026-05-17,competitive,Americas,circuit-royal,Platinum,에코,DAMAGE,4.8,51.5,0.5
2026-05-17,competitive,Americas,circuit-royal,Platinum,엠레,DAMAGE,15.6,49.5,2.7
2026-05-17,competitive,Americas,circuit-royal,Platinum,오리사,TANK,10.0,46.3,5.1
